frame,x,y,z,part_idx
5,-0.4654037654399872,-0.7896217107772827,-0.09069658815860748,6
5,-0.39746177196502686,-1.2282509803771973,0.25614750385284424,7
5,-0.2880381643772125,-0.8239221572875977,-0.2582431435585022,8
5,-0.33197978138923645,-1.3841685056686401,0.10786763578653336,9
5,-0.20363326370716095,-0.9494523406028748,-0.4231628179550171,10
5,0.01989072933793068,-0.996276319026947,0.058377012610435486,11
5,0.009726970456540585,-0.8730504512786865,-0.07962486892938614,12
5,-0.18881724774837494,-1.2339131832122803,-0.03751954808831215,13
5,-0.13501542806625366,-0.9042494893074036,-0.3750952482223511,14
5,-0.13448794186115265,-1.2912869453430176,-0.31782323122024536,15
5,-0.17719100415706635,-0.9634064435958862,-0.6607080698013306,16
6,-0.604411780834198,-0.9724271297454834,-0.11152220517396927,0
6,-0.6441742181777954,-0.9973052144050598,-0.07107692956924438,1
6,-0.6435831785202026,-0.9320541620254517,-0.08640161156654358,2
6,-0.6255723237991333,-1.022235631942749,0.03746207430958748,3
6,-0.6225901246070862,-0.8637633323669434,0.0007066973485052586,4
6,-0.4912290573120117,-1.0256813764572144,0.19149671494960785,5
6,-0.467085063457489,-0.7917520999908447,-0.0655093640089035,6
6,-0.38957566022872925,-1.2316019535064697,0.26352018117904663,7
6,-0.29461121559143066,-0.8151136636734009,-0.24033430218696594,8
6,-0.32226765155792236,-1.3775641918182373,0.10413184016942978,9
6,-0.19535022974014282,-0.9186807870864868,-0.41475528478622437,10
6,0.026232268661260605,-0.9960564970970154,0.051861006766557693,11
6,0.0040445453487336636,-0.8698666095733643,-0.07500900328159332,12
6,-0.17922960221767426,-1.2148891687393188,-0.12623874843120575,13
6,-0.12443356215953827,-0.9168826341629028,-0.39610815048217773,14
6,-0.12019321322441101,-1.2452595233917236,-0.4335882067680359,15
6,-0.16085602343082428,-0.9692310094833374,-0.7078708410263062,16
7,-0.6055301427841187,-0.9737920761108398,-0.12885695695877075,0
7,-0.6448917984962463,-0.9991475343704224,-0.08820474147796631,1
7,-0.6447059512138367,-0.9336850047111511,-0.1031377762556076,2
7,-0.6253174543380737,-1.0245987176895142,0.020145319402217865,3
7,-0.6233073472976685,-0.8658872842788696,-0.015624194405972958,4
7,-0.4945579469203949,-1.0280523300170898,0.17231296002864838,5
7,-0.4695073068141937,-0.7942419052124023,-0.0805976465344429,6
7,-0.38574880361557007,-1.2370266914367676,0.22886201739311218,7
7,-0.2935152053833008,-0.8112950325012207,-0.2551250755786896,8
7,-0.32353195548057556,-1.3692388534545898,0.05256934463977814,9
7,-0.19685356318950653,-0.9173614382743835,-0.4330531358718872,10
7,0.023981323465704918,-0.9965901970863342,0.05267246440052986,11
7,0.006850061472505331,-0.8690065741539001,-0.07450472563505173,12
7,-0.1822091042995453,-1.2150628566741943,-0.1225944235920906,13
7,-0.11294674873352051,-0.9136263132095337,-0.397956520318985,14
7,-0.12178103625774384,-1.2496037483215332,-0.42732134461402893,15
7,-0.14707036316394806,-0.9645199775695801,-0.7084491848945618,16
8,-0.6034722924232483,-0.9593403339385986,-0.1246471256017685,0
8,-0.640514075756073,-0.9892445802688599,-0.08573933690786362,1
8,-0.6437162756919861,-0.9232760071754456,-0.09601566940546036,2
8,-0.6182227730751038,-1.0209342241287231,0.019909124821424484,3
8,-0.6244328022003174,-0.8610504865646362,-0.004544038325548172,4
8,-0.49401167035102844,-1.0321611166000366,0.1586979478597641,5
8,-0.47009462118148804,-0.7931633591651917,-0.07107686251401901,6
8,-0.37263035774230957,-1.2286603450775146,0.20311523973941803,7
8,-0.3030778169631958,-0.8050326108932495,-0.2434825301170349,8
8,-0.3217596113681793,-1.335137963294983,0.01884794980287552,9
8,-0.20314833521842957,-0.9139652848243713,-0.4058684706687927,10
8,0.02585534006357193,-1.0012253522872925,0.04623708128929138,11
8,0.004323339089751244,-0.8616906404495239,-0.06980409473180771,12
8,-0.1773502081632614,-1.174206256866455,-0.19647496938705444,13
8,-0.11313644796609879,-0.8934269547462463,-0.4093921482563019,14
8,-0.1052347868680954,-1.2019429206848145,-0.5099139213562012,15
8,-0.13550962507724762,-0.9346054792404175,-0.7320846319198608,16
9,-0.610339343547821,-0.9650707244873047,-0.11125997453927994,0
9,-0.6468802690505981,-0.9938628077507019,-0.07098126411437988,1
9,-0.6484212279319763,-0.9277098774909973,-0.0812712013721466,2
9,-0.6218520402908325,-1.0263590812683105,0.034089360386133194,3
9,-0.6240274310112,-0.8658108115196228,0.009527929127216339,4
9,-0.49108031392097473,-1.0407003164291382,0.17073802649974823,5
9,-0.4708082973957062,-0.7994663119316101,-0.0620855987071991,6
9,-0.37503325939178467,-1.2370810508728027,0.2167372703552246,7
9,-0.30514150857925415,-0.8065097332000732,-0.23520302772521973,8
9,-0.3455559015274048,-1.3272559642791748,0.01869761012494564,9
9,-0.20849163830280304,-0.9178984761238098,-0.39681142568588257,10
9,0.0274971853941679,-1.0008448362350464,0.049020521342754364,11
9,0.0024261483922600746,-0.8621319532394409,-0.07234850525856018,12
9,-0.18614251911640167,-1.1924023628234863,-0.16638632118701935,13
9,-0.11271719634532928,-0.898780882358551,-0.4101875126361847,14
9,-0.08108033984899521,-1.19482421875,-0.47126898169517517,15
9,-0.13737131655216217,-0.9423103928565979,-0.7322021722793579,16
10,-0.6080871224403381,-0.9659587144851685,-0.11726728081703186,0
10,-0.6452961564064026,-0.9955695867538452,-0.07839307188987732,1
10,-0.6469380259513855,-0.9293055534362793,-0.08762103319168091,2
10,-0.6224429607391357,-1.029729962348938,0.0265861414372921,3
10,-0.6248735189437866,-0.8687704205513,0.0046217357739806175,4
10,-0.49122920632362366,-1.041894555091858,0.1702452301979065,5
10,-0.47115448117256165,-0.7996898293495178,-0.06474573165178299,6
10,-0.37796109914779663,-1.2363786697387695,0.22475802898406982,7
10,-0.30292049050331116,-0.8022408485412598,-0.23351722955703735,8
10,-0.36410364508628845,-1.3322919607162476,0.02861061505973339,9
10,-0.19640861451625824,-0.927133321762085,-0.37681639194488525,10
10,0.0286603681743145,-1.0020945072174072,0.0466608926653862,11
10,0.0018616238376125693,-0.859886884689331,-0.07061998546123505,12
10,-0.17331497371196747,-1.1844065189361572,-0.19448678195476532,13
10,-0.11581077426671982,-0.8940457105636597,-0.41292139887809753,14
10,-0.05167461931705475,-1.1667894124984741,-0.4929739832878113,15
10,-0.1397739052772522,-0.9363356828689575,-0.7353689074516296,16
11,-0.5979770421981812,-0.9656561613082886,-0.11117984354496002,0
11,-0.6360220313072205,-0.9944698810577393,-0.07289516180753708,1
11,-0.6364771127700806,-0.9283199310302734,-0.0823298916220665,2
11,-0.6148356795310974,-1.0280845165252686,0.03168656677007675,3
11,-0.61432945728302,-0.8684886693954468,0.009288331493735313,4
11,-0.49094057083129883,-1.0303970575332642,0.1811712384223938,5
11,-0.468355268239975,-0.8023812770843506,-0.060800742357969284,6
11,-0.3847891092300415,-1.229111909866333,0.25207221508026123,7
11,-0.2940741181373596,-0.7941334247589111,-0.2291160225868225,8
11,-0.3332314193248749,-1.3595829010009766,0.07162514328956604,9
11,-0.18082785606384277,-0.9209747314453125,-0.3800019323825836,10
11,0.028787294402718544,-1.0017130374908447,0.04192616790533066,11
11,0.0008238081936724484,-0.8591920137405396,-0.06654927134513855,12
11,-0.16770200431346893,-1.1705245971679688,-0.21461379528045654,13
11,-0.10811519622802734,-0.8871483206748962,-0.4133472442626953,14
11,-0.03842083364725113,-1.1369422674179077,-0.5153088569641113,15
11,-0.11839711666107178,-0.9262011647224426,-0.7437011003494263,16
12,-0.6043792366981506,-0.9658758640289307,-0.11183993518352509,0
12,-0.6399096250534058,-0.9980882406234741,-0.07401549816131592,1
12,-0.6420758962631226,-0.9316354393959045,-0.07870030403137207,2
12,-0.613274097442627,-1.0389482975006104,0.02717374637722969,3
12,-0.6169579029083252,-0.877424955368042,0.01617284305393696,4
12,-0.4823401868343353,-1.0476914644241333,0.17008094489574432,5
12,-0.46678462624549866,-0.8103806376457214,-0.057713162153959274,6
12,-0.3748984634876251,-1.2454545497894287,0.21160846948623657,7
12,-0.30160069465637207,-0.8072603344917297,-0.22547034919261932,8
12,-0.3690289556980133,-1.3369017839431763,0.013757528737187386,9
12,-0.19521790742874146,-0.9261510372161865,-0.3726923167705536,10
12,0.03257036209106445,-1.002442479133606,0.045010752975940704,11
12,-0.0031829667277634144,-0.8575751781463623,-0.06943640857934952,12
12,-0.17046591639518738,-1.1910549402236938,-0.19416449964046478,13
12,-0.13188603520393372,-0.8895496726036072,-0.41063475608825684,14
12,-0.019363518804311752,-1.1300204992294312,-0.4754326641559601,15
12,-0.16107121109962463,-0.9235079288482666,-0.7360548973083496,16
13,-0.6035765409469604,-0.9747636318206787,-0.10970091819763184,0
13,-0.640272319316864,-1.004421591758728,-0.07105185836553574,1
13,-0.6413496732711792,-0.9381814002990723,-0.07934604585170746,2
13,-0.6157960891723633,-1.0394437313079834,0.03192085027694702,3
13,-0.6167784929275513,-0.8800345063209534,0.012263886630535126,4
13,-0.48910731077194214,-1.041933536529541,0.17545899748802185,5
13,-0.47524362802505493,-0.8132898807525635,-0.05725456401705742,6
13,-0.38050228357315063,-1.2470849752426147,0.2031594067811966,7
13,-0.3100113868713379,-0.8032833337783813,-0.22957339882850647,8
13,-0.3263780474662781,-1.3634746074676514,0.015292658470571041,9
13,-0.1923806220293045,-0.9242009520530701,-0.3814074993133545,10
13,0.030712442472577095,-1.0026044845581055,0.04110928624868393,11
13,-0.0008494713110849261,-0.8573969006538391,-0.0661739781498909,12
13,-0.16840089857578278,-1.1731356382369995,-0.21193061769008636,13
13,-0.11695640534162521,-0.8832902908325195,-0.4105645418167114,14
13,-0.033524900674819946,-1.1387816667556763,-0.5061249136924744,15
13,-0.13035111129283905,-0.915856659412384,-0.7379633188247681,16
14,-0.6079970002174377,-0.9790576100349426,-0.11685823649168015,0
14,-0.6441916227340698,-1.0080666542053223,-0.07730405777692795,1
14,-0.645197868347168,-0.9419639110565186,-0.08649729937314987,2
14,-0.6185204982757568,-1.0418224334716797,0.026001695543527603,3
14,-0.6193333864212036,-0.8825220465660095,0.004150622058659792,4
14,-0.48699918389320374,-1.046311616897583,0.1664954572916031,5
14,-0.47819292545318604,-0.8138795495033264,-0.06450438499450684,6
14,-0.3780369162559509,-1.250880241394043,0.17979548871517181,7
14,-0.312088280916214,-0.8018321394920349,-0.23276051878929138,8
14,-0.32098105549812317,-1.3668137788772583,-0.004784584045410156,9
14,-0.1898961067199707,-0.9173228144645691,-0.38181957602500916,10
14,0.027768997475504875,-1.0043858289718628,0.04490687698125839,11
14,0.0005695999716408551,-0.8564213514328003,-0.06845638900995255,12
14,-0.17385049164295197,-1.2056007385253906,-0.17240211367607117,13
14,-0.11354910582304001,-0.8706855773925781,-0.40777114033699036,14
14,-0.04272307828068733,-1.1657812595367432,-0.4643973410129547,15
14,-0.11512108892202377,-0.9059029817581177,-0.732431173324585,16
15,-0.6119084358215332,-0.9784913659095764,-0.09656929224729538,0
15,-0.6456146240234375,-1.0095632076263428,-0.05610755831003189,1
15,-0.64847731590271,-0.9432234168052673,-0.0631350576877594,2
15,-0.6143239140510559,-1.0464882850646973,0.04548411816358566,3
15,-0.619684100151062,-0.8854005336761475,0.028751570731401443,4
15,-0.47465780377388,-1.0648863315582275,0.17148162424564362,5
15,-0.47596797347068787,-0.8135161995887756,-0.04617299884557724,6
15,-0.35726237297058105,-1.261845588684082,0.1537947803735733,7
15,-0.3135734498500824,-0.8042677044868469,-0.21671181917190552,8
15,-0.3586489260196686,-1.3400294780731201,-0.05203372985124588,9
15,-0.18833725154399872,-0.9215434193611145,-0.35442259907722473,10
15,0.03324323892593384,-1.0075364112854004,0.04371622949838638,11
15,-0.004395422525703907,-0.8515537977218628,-0.06878113001585007,12
15,-0.16739925742149353,-1.206808090209961,-0.18096967041492462,13
15,-0.1394989788532257,-0.86890709400177,-0.40329012274742126,14
15,-0.045924112200737,-1.1616884469985962,-0.47105270624160767,15
15,-0.14835141599178314,-0.9069037437438965,-0.7217034697532654,16
16,-0.6131148338317871,-0.9831323027610779,-0.10256761312484741,0
16,-0.6472533941268921,-1.0132989883422852,-0.061811886727809906,1
16,-0.6501935124397278,-0.9471676349639893,-0.07050503045320511,2
16,-0.6171263456344604,-1.0477393865585327,0.04116472601890564,3
16,-0.6226900815963745,-0.8868927359580994,0.020387623459100723,4
16,-0.47507765889167786,-1.0705240964889526,0.16673322021961212,5
16,-0.4769589602947235,-0.8135836720466614,-0.05468999221920967,6
16,-0.35485365986824036,-1.265552282333374,0.1350986212491989,7
16,-0.3167455196380615,-0.8050675392150879,-0.22828200459480286,8
16,-0.34068813920021057,-1.3313262462615967,-0.07179484516382217,9
16,-0.19386668503284454,-0.9191434979438782,-0.36702877283096313,10
16,0.03216681256890297,-1.0083729028701782,0.045980487018823624,11
16,-0.0026792073622345924,-0.8511985540390015,-0.07045972347259521,12
16,-0.1675049215555191,-1.2097362279891968,-0.17365771532058716,13
16,-0.13510732352733612,-0.8588891625404358,-0.4037172198295593,14
16,-0.0628209114074707,-1.1786913871765137,-0.4683888554573059,15
16,-0.1445958912372589,-0.8972241878509521,-0.7185748815536499,16
17,-0.6057765483856201,-0.976718008518219,-0.12010539323091507,0
17,-0.6403884887695312,-1.0075534582138062,-0.08099028468132019,1
17,-0.6450158357620239,-0.9421126842498779,-0.09002601355314255,2
17,-0.6134228110313416,-1.0399467945098877,0.022279860451817513,3
17,-0.6230512857437134,-0.8815908432006836,0.0008050689939409494,4
17,-0.49038439989089966,-1.0577971935272217,0.1421051174402237,5
17,-0.47621139883995056,-0.8117112517356873,-0.06576082110404968,6
17,-0.3559038043022156,-1.2447786331176758,0.11170531064271927,7
17,-0.3162298798561096,-0.7996727824211121,-0.23803669214248657,8
17,-0.30565881729125977,-1.3340706825256348,-0.08029931783676147,9
17,-0.17900842428207397,-0.9155492186546326,-0.3604993224143982,10
17,0.03147332742810249,-1.01021146774292,0.045406706631183624,11
17,0.00014842080418020487,-0.8491560816764832,-0.06990950554609299,12
17,-0.17872005701065063,-1.2161139249801636,-0.1667921394109726,13
17,-0.13130201399326324,-0.8253898620605469,-0.40719476342201233,14
17,-0.09007064253091812,-1.1819994449615479,-0.47088730335235596,15
17,-0.11177869886159897,-0.8642454147338867,-0.7257227897644043,16
18,-0.617362916469574,-0.9731336832046509,-0.11785415560007095,0
18,-0.652503490447998,-1.003324270248413,-0.07808193564414978,1
18,-0.6544747352600098,-0.93715900182724,-0.08589258790016174,2
18,-0.6242642402648926,-1.0390430688858032,0.024209294468164444,3
18,-0.6274121999740601,-0.8790016770362854,0.005598955787718296,4
18,-0.49041610956192017,-1.0507152080535889,0.16322506964206696,5
18,-0.48175179958343506,-0.8079688549041748,-0.07088258862495422,6
18,-0.35694634914398193,-1.2437083721160889,0.14672094583511353,7
18,-0.3084401786327362,-0.7899817824363708,-0.2340305745601654,8
18,-0.2859150767326355,-1.335578441619873,-0.04395115748047829,9
18,-0.17554502189159393,-0.9043089151382446,-0.37150806188583374,10
18,0.026799390092492104,-1.0076797008514404,0.04697432368993759,11
18,0.0028394029941409826,-0.8530603647232056,-0.06993298977613449,12
18,-0.1763651967048645,-1.2134590148925781,-0.1571406126022339,13
18,-0.11602170765399933,-0.8300313949584961,-0.4025372564792633,14
18,-0.10328131914138794,-1.1973321437835693,-0.462828665971756,15
18,-0.09470771253108978,-0.879377007484436,-0.7165141105651855,16
19,-0.6159910559654236,-0.9753860831260681,-0.10419750958681107,0
19,-0.6519044637680054,-1.004967451095581,-0.0646425411105156,1
19,-0.6528673768043518,-0.9387753009796143,-0.07266508042812347,2
19,-0.6248949766159058,-1.0405256748199463,0.0378570482134819,3
19,-0.6256181597709656,-0.880997896194458,0.018800804391503334,4
19,-0.47723525762557983,-1.0626951456069946,0.16997480392456055,5
19,-0.48606881499290466,-0.8082813024520874,-0.05169627070426941,6
19,-0.341640830039978,-1.2398840188980103,0.08218595385551453,7
19,-0.3134262263774872,-0.7928102612495422,-0.21950410306453705,8
19,-0.2731574475765228,-1.3140590190887451,-0.12095890939235687,9
19,-0.16914863884449005,-0.9110232591629028,-0.34735220670700073,10
19,0.02748008258640766,-1.0084538459777832,0.043933723121881485,11
19,0.0007691362407058477,-0.8516953587532043,-0.06777410954236984,12
19,-0.17807605862617493,-1.2055110931396484,-0.16524535417556763,13
19,-0.11621744930744171,-0.8318999409675598,-0.40058496594429016,14
19,-0.12111902236938477,-1.189192771911621,-0.4745081663131714,15
19,-0.08926358819007874,-0.8762457370758057,-0.7150981426239014,16
20,-0.6215313673019409,-0.9727665185928345,-0.1017790138721466,0
20,-0.6567000150680542,-1.0027868747711182,-0.06181515008211136,1
20,-0.6582255959510803,-0.9364491701126099,-0.06961864233016968,2
20,-0.6280287504196167,-1.0384093523025513,0.04036334902048111,3
20,-0.6301029920578003,-0.878831684589386,0.02185048907995224,4
20,-0.472873330116272,-1.0669668912887573,0.16314227879047394,5
20,-0.4895736575126648,-0.8043112754821777,-0.047962870448827744,6
20,-0.3336176872253418,-1.230785846710205,0.04942119121551514,7
20,-0.3131529688835144,-0.7910164594650269,-0.21550187468528748,8
20,-0.2634159326553345,-1.3094335794448853,-0.1523922085762024,9
20,-0.16859905421733856,-0.9118021130561829,-0.3416717052459717,10
20,0.0263233445584774,-1.0097068548202515,0.04268188029527664,11
20,0.001980230677872896,-0.8505299091339111,-0.06680351495742798,12
20,-0.17832234501838684,-1.19774329662323,-0.17270275950431824,13
20,-0.11645480245351791,-0.8325890898704529,-0.3973778188228607,14
20,-0.12445224821567535,-1.189021348953247,-0.4787693917751312,15
20,-0.09356487542390823,-0.8736394643783569,-0.7086179256439209,16
21,-0.6223464012145996,-0.9731195569038391,-0.09755998104810715,0
21,-0.6570367813110352,-1.0027073621749878,-0.05685725808143616,1
21,-0.6583266258239746,-0.936359167098999,-0.06508428603410721,2
21,-0.6269446015357971,-1.0377824306488037,0.04503612965345383,3
21,-0.6284387111663818,-0.87833571434021,0.025485850870609283,4
21,-0.4747439920902252,-1.0641517639160156,0.16719165444374084,5
21,-0.486726850271225,-0.8046561479568481,-0.048188865184783936,6
21,-0.33339178562164307,-1.228301763534546,0.05845438316464424,7
21,-0.310377836227417,-0.7977333068847656,-0.21579332649707794,8
21,-0.26622238755226135,-1.3021399974822998,-0.1473856121301651,9
21,-0.16697907447814941,-0.9159107804298401,-0.3484179973602295,10
21,0.025891177356243134,-1.0095489025115967,0.04237272962927818,11
21,0.0018167844973504543,-0.8506010174751282,-0.06631635874509811,12
21,-0.18381160497665405,-1.1906979084014893,-0.17109422385692596,13
21,-0.11776920408010483,-0.8335279822349548,-0.3945937752723694,14
21,-0.12800650298595428,-1.1802687644958496,-0.47754591703414917,15
21,-0.08348497748374939,-0.881898045539856,-0.7044472098350525,16
22,-0.6205329895019531,-0.9749377369880676,-0.10287190228700638,0
22,-0.6556711792945862,-1.0032989978790283,-0.06171732023358345,1
22,-0.6565282344818115,-0.9371857047080994,-0.07161284238100052,2
22,-0.626545786857605,-1.0359256267547607,0.041206181049346924,3
22,-0.6270008087158203,-0.8771140575408936,0.01766655221581459,4
22,-0.4734300374984741,-1.062838077545166,0.1624021828174591,5
22,-0.48688602447509766,-0.8055081963539124,-0.05294070020318031,6
22,-0.3325650990009308,-1.221890926361084,0.04672977700829506,7
22,-0.3122847378253937,-0.7988806962966919,-0.22185003757476807,8
22,-0.2695673108100891,-1.2913894653320312,-0.1613604575395584,9
22,-0.1682490110397339,-0.9111241102218628,-0.3582513630390167,10
22,0.025998124852776527,-1.0084693431854248,0.043706681579351425,11
22,0.0015338797820731997,-0.8519032597541809,-0.06726845353841782,12
22,-0.18754056096076965,-1.1921253204345703,-0.16408771276474,13
22,-0.11629024893045425,-0.8397173285484314,-0.3966250419616699,14
22,-0.1290120631456375,-1.1746323108673096,-0.47021687030792236,15
22,-0.0954829677939415,-0.8779571652412415,-0.709771990776062,16
23,-0.6205032467842102,-0.9703033566474915,-0.10753172636032104,0
23,-0.6552696228027344,-0.9999393224716187,-0.06697874516248703,1
23,-0.6570988297462463,-0.9336315989494324,-0.07570536434650421,2
23,-0.6257672309875488,-1.0338737964630127,0.035389821976423264,3
23,-0.628551721572876,-0.8748036623001099,0.014683157205581665,4
23,-0.4767739772796631,-1.0566790103912354,0.15964235365390778,5
23,-0.4853506088256836,-0.8008998036384583,-0.05722538009285927,6
23,-0.3321213722229004,-1.221151351928711,0.055875204503536224,7
23,-0.3086432218551636,-0.7986564636230469,-0.2251601666212082,8
23,-0.267733633518219,-1.2934882640838623,-0.15153810381889343,9
23,-0.16569945216178894,-0.9129140377044678,-0.3624849319458008,10
23,0.024058649316430092,-1.0086884498596191,0.042896803468465805,11
23,0.003934304229915142,-0.852276086807251,-0.06659853458404541,12
23,-0.19027242064476013,-1.1833674907684326,-0.17220675945281982,13
23,-0.10918936133384705,-0.8408262729644775,-0.39794737100601196,14
23,-0.133724644780159,-1.1683986186981201,-0.4789096713066101,15
23,-0.09160955250263214,-0.8755305409431458,-0.7118215560913086,16
24,-0.6220913529396057,-0.97976154088974,-0.1043039858341217,0
24,-0.657130241394043,-1.0088939666748047,-0.0634191632270813,1
24,-0.6587727665901184,-0.9426519870758057,-0.0728481262922287,2
24,-0.6281298398971558,-1.0420235395431519,0.039613187313079834,3
24,-0.6304805278778076,-0.8827245235443115,0.01719280704855919,4
24,-0.47769561409950256,-1.0639121532440186,0.16472791135311127,5
24,-0.48614832758903503,-0.8078565001487732,-0.058039091527462006,6
24,-0.33370447158813477,-1.226826786994934,0.06002573296427727,7
24,-0.3078989088535309,-0.8053005933761597,-0.22276908159255981,8
24,-0.26783886551856995,-1.3012845516204834,-0.14408285915851593,9
